1504825257.0,-26.336597,166.63384,6823566.04,22888.4256,5521.0769,-32462.8768,40102.3553
1504825258.0,-26.272523,166.633348,6823559.06,22914.7717,5517.1829,-32407.0999,40071.7616
1504825259.0,-26.208449,166.632852,6823552.07,22940.4731,5512.6236,-32351.5429,40040.9742
1504825260.0,-26.144375,166.632352,6823545.07,22965.83,5508.5877,-32296.1695,40010.207
1504825261.0,-26.0803,166.631848,6823538.06,22991.102,5505.5476,-32240.6512,39979.4774
1504825262.0,-26.016225,166.63134,6823531.05,23016.2611,5503.2759,-32184.95,39948.7661
1504825263.0,-25.952149,166.630828,6823524.02,23041.3649,5501.1049,-32129.2372,39918.0568
1504825264.0,-25.888073,166.630312,6823516.98,23066.2765,5498.5201,-32073.4832,39887.2725
1504825265.0,-25.823997,166.629791,6823509.94,23091.0898,5495.355,-32017.7042,39856.3438
1504825266.0,-25.759921,166.629268,6823502.88,23115.8581,5491.7988,-31961.7803,39825.3209
1504825267.0,-25.695844,166.62874,6823495.81,23140.7521,5488.178,-31905.6665,39794.2634
1504825268.0,-25.631767,166.628208,6823488.74,23165.7937,5484.4369,-31849.3901,39763.2023
1504825269.0,-25.56769,166.627672,6823481.65,23190.8307,5480.7504,-31792.9547,39732.1638
1504825270.0,-25.503612,166.627133,6823474.55,23215.7499,5477.0401,-31736.606,39701.103
1504825271.0,-25.439535,166.626589,6823467.45,23240.3796,5473.5336,-31680.2499,39670.0447
1504825272.0,-25.375456,166.626042,6823460.33,23264.8809,5470.3047,-31623.93,39638.9636
1504825273.0,-25.311378,166.625491,6823453.21,23289.3339,5467.0147,-31567.4991,39607.8659
1504825274.0,-25.247299,166.624936,6823446.07,23313.9112,5463.4212,-31510.8882,39576.7826
1504825275.0,-25.18322,166.624377,6823438.93,23338.7764,5458.9953,-31454.1293,39545.6673
1504825276.0,-25.119141,166.623814,6823431.77,23363.7753,5454.1274,-31397.2492,39514.5109
1504825277.0,-25.055061,166.623248,6823424.61,23388.5598,5449.2917,-31340.2908,39483.2876
1504825278.0,-24.990981,166.622678,6823417.43,23413.2233,5444.8484,-31283.218,39452.0158
1504825279.0,-24.926901,166.622104,6823410.25,23437.7282,5440.8927,-31226.1453,39420.7707
1504825280.0,-24.86282,166.621526,6823403.05,23462.0806,5437.1582,-31168.9852,39389.5349
1504825281.0,-24.798739,166.620945,6823395.85,23486.3241,5433.5048,-31111.8668,39358.2791
1504825282.0,-24.734658,166.62036,6823388.63,23510.5366,5429.8062,-31054.6068,39326.9908
1504825283.0,-24.670576,166.619771,6823381.41,23534.8259,5425.8973,-30997.1711,39295.682
1504825284.0,-24.606495,166.619179,6823374.18,23559.1602,5421.7355,-30939.7058,39264.3657
1504825285.0,-24.542412,166.618583,6823366.93,23583.5585,5417.3554,-30882.1321,39233.092
1504825286.0,-24.47833,166.617983,6823359.68,23607.9383,5412.978,-30824.537,39201.8437
1504825287.0,-24.414247,166.61738,6823352.42,23632.4673,5408.6068,-30766.8668,39170.7196
1504825288.0,-24.350164,166.616773,6823345.14,23657.4489,5403.9883,-30709.2499,39139.7543
1504825289.0,-24.286081,166.616162,6823337.86,23682.7596,5399.0167,-30651.4987,39109.2999
1504825290.0,-24.221997,166.615548,6823330.57,23709.9555,5392.774,-30593.8053,39079.5627
1504825291.0,-24.157913,166.61493,6823323.27,23734.2047,5387.7175,-30535.4483,39048.0077
1504825292.0,-24.093829,166.614309,6823315.95,23757.0626,5384.2433,-30476.9457,39015.9496
1504825293.0,-24.029745,166.613684,6823308.63,23780.9189,5382.2327,-30419.1987,38984.8017
1504825294.0,-23.96566,166.613055,6823301.3,23804.9624,5379.8848,-30360.7928,38953.7779
1504825295.0,-23.901575,166.612423,6823293.96,23828.6311,5377.1478,-30302.0885,38922.0723
1504825296.0,-23.83749,166.611788,6823286.61,23851.7497,5373.8286,-30243.6394,38890.3893
1504825297.0,-23.773404,166.611149,6823279.24,23875.3359,5370.0064,-30185.404,38858.9827
1504825298.0,-23.709318,166.610507,6823271.87,23898.7169,5366.171,-30126.9944,38827.501
1504825299.0,-23.645232,166.609861,6823264.49,23921.6887,5362.4623,-30068.5345,38795.8005
1504825300.0,-23.581145,166.609211,6823257.1,23944.4206,5359.0402,-30010.0741,38764.1328
1504825301.0,-23.517058,166.608559,6823249.7,23967.4202,5355.675,-29951.5948,38732.5805
1504825302.0,-23.452971,166.607902,6823242.29,23990.7586,5351.494,-29892.8144,38701.0447
1504825303.0,-23.388884,166.607243,6823234.87,24014.0437,5347.9265,-29833.6698,38669.3387
1504825304.0,-23.324796,166.60658,6823227.44,24037.0239,5344.7035,-29774.4136,38637.4913
1504825305.0,-23.260708,166.605913,6823220.0,24059.9597,5341.8465,-29715.2477,38605.7492
1504825306.0,-23.19662,166.605244,6823212.55,24082.5527,5339.3069,-29656.0031,38573.9114
1504825307.0,-23.132531,166.604571,6823205.09,24104.5204,5336.5537,-29596.6681,38541.7662
1504825308.0,-23.068442,166.603894,6823197.62,24126.8014,5332.9815,-29537.4242,38509.7063
1504825309.0,-23.004353,166.603214,6823190.14,24149.306,5329.1237,-29478.1498,38477.8196
1504825310.0,-22.940263,166.602531,6823182.65,24171.8725,5325.9535,-29418.5207,38445.9365
1504825311.0,-22.876174,166.601845,6823175.15,24194.4284,5323.5853,-29358.791,38414.0959
1504825312.0,-22.812084,166.601155,6823167.64,24216.4862,5321.6478,-29299.0369,38382.1523
1504825313.0,-22.747993,166.600462,6823160.12,24238.6641,5319.6517,-29239.3288,38350.2622
1504825314.0,-22.683902,166.599766,6823152.59,24260.5538,5317.3534,-29179.7253,38318.462
1504825315.0,-22.619812,166.599067,6823145.05,24282.5416,5314.4371,-29120.0591,38286.5212
1504825316.0,-22.55572,166.598364,6823137.5,24304.556,5311.2417,-29060.2675,38254.6106
1504825317.0,-22.491629,166.597658,6823129.94,24326.7758,5308.2761,-29000.2631,38222.7818
1504825318.0,-22.427537,166.596949,6823122.37,24348.9798,5305.6071,-28940.0555,38190.8709
1504825319.0,-22.363445,166.596237,6823114.79,24370.7673,5303.1644,-28879.8681,38158.9186
1504825320.0,-22.299352,166.595521,6823107.21,24392.6211,5300.7363,-28819.7333,38127.022
1504825321.0,-22.23526,166.594803,6823099.61,24414.3677,5298.1136,-28759.6635,38095.189
1504825322.0,-22.171167,166.594081,6823092.0,24436.1135,5295.4312,-28699.4372,38063.3603
1504825323.0,-22.107074,166.593356,6823084.38,24457.8746,5292.615,-28639.1409,38031.494
1504825324.0,-22.04298,166.592628,6823076.75,24479.6602,5289.5628,-28578.7735,37999.672
1504825325.0,-21.978886,166.591897,6823069.11,24501.4054,5286.7639,-28518.3095,37967.8886
1504825326.0,-21.914792,166.591163,6823061.47,24523.0971,5283.8038,-28457.8318,37936.0831
1504825327.0,-21.850698,166.590425,6823053.81,24544.6712,5280.6665,-28397.3671,37904.2546
1504825328.0,-21.786603,166.589685,6823046.14,24566.2044,5277.7175,-28336.8156,37872.4603
1504825329.0,-21.722508,166.588941,6823038.46,24587.6828,5274.8929,-28276.1329,37840.6594
1504825330.0,-21.658413,166.588195,6823030.78,24609.1886,5271.9392,-28215.4357,37808.8779
1504825331.0,-21.594317,166.587445,6823023.08,24630.6729,5268.8676,-28154.6128,37777.1095
1504825332.0,-21.530221,166.586692,6823015.37,24652.188,5265.8338,-28093.7068,37745.3544
1504825333.0,-21.466125,166.585937,6823007.65,24673.6291,5263.0044,-28032.6705,37713.6037
1504825334.0,-21.402029,166.585178,6822999.93,24695.1192,5260.1355,-27971.6275,37681.8945
1504825335.0,-21.337932,166.584416,6822992.19,24716.5181,5257.1864,-27910.5295,37650.2376
1504825336.0,-21.273835,166.583652,6822984.44,24737.9742,5254.0578,-27849.3887,37618.5702
1504825337.0,-21.209738,166.582884,6822976.69,24759.3727,5250.6044,-27788.2011,37586.9294
1504825338.0,-21.14564,166.582114,6822968.92,24780.7824,5247.0499,-27726.9763,37555.3122
1504825339.0,-21.081542,166.58134,6822961.15,24802.1653,5243.5353,-27665.589,37523.6675
1504825340.0,-21.017444,166.580564,6822953.36,24823.5699,5240.3846,-27604.0811,37492.0427
1504825341.0,-20.953346,166.579784,6822945.56,24844.9621,5237.2977,-27542.4512,37460.4605
1504825342.0,-20.889247,166.579002,6822937.76,24866.3263,5234.0684,-27480.8091,37428.872
1504825343.0,-20.825148,166.578217,6822929.94,24887.6471,5231.0383,-27419.0556,37397.3305
1504825344.0,-20.761049,166.577429,6822922.12,24908.9356,5228.0314,-27357.3171,37365.8129
