   -1.881   -1.883   -1.887   -1.893   -1.901   -1.911   -1.922   -1.936   -1.951   -1.967   -1.985   -2.004   -2.024   -2.046   -2.067   -2.089   -2.112   -2.134   -2.156   -2.178   -2.199   -2.219   -2.237   -2.254   -2.270   -2.284   -2.296   -2.306   -2.313   -2.319   -2.322   -2.322   -2.321   -2.317   -2.311   -2.303   -2.292   -2.280   -2.266   -2.251   -2.234   -2.216   -2.197   -2.178   -2.157   -2.136   -2.115   -2.094   -2.073   -2.053   -2.032   -2.013   -1.994   -1.977   -1.960   -1.945   -1.931   -1.919   -1.908   -1.899   -1.892   -1.886   -1.882   -1.881
   -1.410   -1.409   -1.414   -1.425   -1.440   -1.461   -1.488   -1.520   -1.558   -1.602   -1.651   -1.705   -1.764   -1.827   -1.894   -1.963   -2.035   -2.108   -2.180   -2.253   -2.323   -2.391   -2.454   -2.512   -2.564   -2.610   -2.649   -2.681   -2.704   -2.719   -2.726   -2.725   -2.716   -2.699   -2.675   -2.644   -2.608   -2.566   -2.520   -2.469   -2.416   -2.360   -2.303   -2.244   -2.185   -2.125   -2.066   -2.008   -1.951   -1.896   -1.842   -1.791   -1.742   -1.695   -1.651   -1.610   -1.572   -1.538   -1.507   -1.480   -1.457   -1.439   -1.424   -1.415
   -0.929   -0.917   -0.911   -0.913   -0.922   -0.940   -0.968   -1.005   -1.053   -1.111   -1.181   -1.261   -1.353   -1.454   -1.563   -1.681   -1.804   -1.931   -2.061   -2.192   -2.321   -2.445   -2.564   -2.673   -2.772   -2.859   -2.931   -2.989   -3.031   -3.057   -3.068   -3.062   -3.043   -3.009   -2.963   -2.905   -2.838   -2.764   -2.683   -2.598   -2.510   -2.418   -2.326   -2.234   -2.142   -2.051   -1.962   -1.876   -1.792   -1.710   -1.632   -1.557   -1.484   -1.415   -1.349   -1.286   -1.228   -1.174   -1.125   -1.081   -1.040   -1.004   -0.974   -0.948
   -0.453   -0.416   -0.387   -0.366   -0.355   -0.355   -0.367   -0.394   -0.436   -0.495   -0.572   -0.667   -0.780   -0.910   -1.057   -1.219   -1.392   -1.577   -1.770   -1.966   -2.161   -2.353   -2.536   -2.707   -2.861   -2.996   -3.108   -3.196   -3.260   -3.300   -3.315   -3.307   -3.276   -3.226   -3.157   -3.075   -2.980   -2.877   -2.766   -2.652   -2.534   -2.416   -2.299   -2.183   -2.070   -1.960   -1.852   -1.746   -1.644   -1.546   -1.450   -1.357   -1.266   -1.178   -1.092   -1.010   -0.932   -0.858   -0.787   -0.720   -0.658   -0.599   -0.545   -0.496
    0.015    0.087    0.152    0.209    0.253    0.285    0.300    0.300    0.280    0.237    0.167    0.073   -0.050   -0.200   -0.376   -0.576   -0.798   -1.039   -1.294   -1.558   -1.826   -2.091   -2.345   -2.583   -2.800   -2.989   -3.147   -3.273   -3.365   -3.423   -3.446   -3.438   -3.401   -3.338   -3.253   -3.152   -3.035   -2.910   -2.779   -2.645   -2.511   -2.379   -2.251   -2.126   -2.003   -1.885   -1.768   -1.652   -1.541   -1.432   -1.325   -1.219   -1.115   -1.010   -0.905   -0.800   -0.698   -0.599   -0.502   -0.409   -0.319   -0.231   -0.145   -0.063
    0.474    0.589    0.700    0.802    0.893    0.969    1.025    1.062    1.076    1.061    1.014    0.931    0.812    0.656    0.460    0.228   -0.038   -0.332   -0.646   -0.978   -1.317   -1.655   -1.985   -2.295   -2.578   -2.826   -3.036   -3.206   -3.330   -3.411   -3.448   -3.443   -3.404   -3.333   -3.238   -3.128   -3.003   -2.868   -2.731   -2.595   -2.459   -2.329   -2.203   -2.082   -1.965   -1.852   -1.738   -1.624   -1.512   -1.399   -1.284   -1.166   -1.046   -0.924   -0.798   -0.671   -0.541   -0.412   -0.282   -0.154   -0.028    0.098    0.227    0.354
    0.930    1.100    1.265    1.417    1.560    1.688    1.796    1.881    1.936    1.957    1.942    1.882    1.775    1.617    1.412    1.158    0.859    0.522    0.152   -0.243   -0.652   -1.062   -1.466   -1.850   -2.200   -2.509   -2.774   -2.988   -3.149   -3.256   -3.314   -3.323   -3.289   -3.220   -3.126   -3.014   -2.892   -2.763   -2.632   -2.505   -2.386   -2.274   -2.168   -2.067   -1.971   -1.874   -1.777   -1.678   -1.573   -1.461   -1.341   -1.213   -1.075   -0.930   -0.777   -0.620   -0.456   -0.289   -0.117    0.054    0.226    0.399    0.578    0.757
    1.388    1.619    1.843    2.056    2.254    2.443    2.607    2.745    2.845    2.906    2.920    2.883    2.791    2.641    2.433    2.166    1.841    1.466    1.048    0.601    0.132   -0.344   -0.813   -1.263   -1.678   -2.051   -2.371   -2.631   -2.829   -2.967   -3.044   -3.074   -3.055   -3.001   -2.921   -2.819   -2.711   -2.604   -2.497   -2.400   -2.311   -2.231   -2.158   -2.092   -2.027   -1.955   -1.882   -1.800   -1.705   -1.594   -1.471   -1.337   -1.185   -1.016   -0.833   -0.642   -0.436   -0.221   -0.001    0.225    0.452    0.682    0.919    1.157
    1.860    2.154    2.441    2.716    2.977    3.224    3.445    3.626    3.768    3.861    3.907    3.896    3.823    3.681    3.470    3.189    2.845    2.439    1.987    1.498    0.980    0.450   -0.071   -0.576   -1.048   -1.474   -1.843   -2.148   -2.384   -2.554   -2.660   -2.709   -2.716   -2.688   -2.631   -2.558   -2.482   -2.405   -2.337   -2.280   -2.233   -2.199   -2.169   -2.144   -2.116   -2.078   -2.033   -1.974   -1.894   -1.793   -1.670   -1.524   -1.353   -1.160   -0.944   -0.711   -0.463   -0.195    0.084    0.369    0.662    0.956    1.259    1.563
    2.356    2.719    3.065    3.405    3.724    4.021    4.286    4.508    4.679    4.800    4.866    4.869    4.805    4.665    4.456    4.169    3.810    3.386    2.909    2.385    1.834    1.272    0.708    0.158   -0.354   -0.818   -1.227   -1.569   -1.839   -2.043   -2.180   -2.261   -2.298   -2.301   -2.277   -2.245   -2.207   -2.175   -2.153   -2.147   -2.150   -2.166   -2.188   -2.209   -2.223   -2.226   -2.215   -2.184   -2.119   -2.027   -1.904   -1.749   -1.562   -1.343   -1.093   -0.817   -0.517   -0.194    0.148    0.505    0.869    1.233    1.606    1.982
